farmer_id,age,gender,location_state,education_level,marital_status,dependants,farm_type,farm_size_acres,years_of_experience,access_to_extension_services,access_to_irrigation,mobile_phone_access,financial_literacy_level,has_bank_account,previous_loan_history,previous_loan_amount,previous_loan_repaid,total_annual_income,other_income_sources,group_membership,gps_latitude,gps_longitude,credit_score,creditworthy
F0175,27,Female,Benue,Secondary,Married,5,Livestock,1.8,8,False,True,True,51,False,True,72578.71,True,3960621,Trading,False,7.1919,3.0594,27,No
F0176,25,Female,Oyo,Primary,Married,3,Livestock,2.4,5,False,False,True,81,True,True,75428.19,True,4587687,Trading,True,6.037,5.3028,34,Yes
F0177,34,Male,Benue,Secondary,Single,1,Crop,3.0,9,False,True,True,65,True,True,37479.33,True,3721491,Trading,False,9.0805,3.7078,43,Yes
F0178,30,Female,Kaduna,Secondary,Married,0,Crop,2.1,4,False,False,True,42,True,True,46150.42,True,0,Trading,True,7.1854,6.6278,39,Yes
F0179,26,Female,Enugu,Primary,Married,2,Crop,1.6,9,True,False,True,73,True,True,27003.68,True,3954888,Trading,True,7.5208,7.3564,39,Yes
F0180,26,Female,Oyo,Secondary,Married,3,Livestock,2.1,7,True,False,True,65,False,True,25183.15,True,4449051,Trading,False,8.582,4.9818,39,Yes
F0181,32,Male,Kano,Secondary,Married,3,Crop,3.6,5,True,True,True,55,True,True,51825.23,True,6543441,Trading,True,9.8021,7.9021,52,Yes
F0182,28,Male,Enugu,Secondary,Married,4,Livestock,3.5,4,True,False,True,55,True,False,0.0,False,2367954,Trading,True,9.8644,7.1612,30,Yes
F0183,30,Male,Oyo,Secondary,Married,2,Crop,1.1,9,False,False,True,44,True,True,0.0,False,3449916,Trading,True,7.3919,5.3453,26,No
F0184,25,Male,Kaduna,Primary,Single,0,Mixed,3.9,2,True,False,True,65,True,True,55642.95,True,4034376,Trading,False,9.3548,5.9109,37,Yes
F0185,32,Female,Kaduna,Secondary,Married,2,Crop,1.2,6,True,False,True,47,True,True,14576.86,True,4466547,Trading,True,8.1904,3.7226,49,Yes
F0186,25,Male,Enugu,Primary,Married,1,Crop,1.9,2,True,True,True,40,False,False,0.0,False,1147500,Trading,True,6.7494,7.5473,26,No
F0187,25,Male,Kano,Primary,Single,0,Crop,4.6,1,False,False,True,67,True,True,24865.57,True,3944538,Remittances,True,7.115,5.3546,33,Yes
F0188,34,Male,Benue,Secondary,Married,2,Crop,1.6,5,False,True,False,60,True,True,46150.42,True,0,Trading,False,8.412,7.0153,35,No
F0189,20,Male,Kano,Secondary,Single,0,Livestock,1.8,7,True,False,True,73,True,True,72919.56,True,4239477,Remittances,True,9.6085,7.5873,46,Yes
F0190,34,Female,Enugu,Tertiary,Married,3,Crop,1.9,6,False,True,True,60,True,True,44915.7,True,5311287,Trading,True,8.3199,7.7403,46,Yes
F0191,30,Male,Enugu,Primary,Single,1,Crop,2.7,3,True,True,True,53,True,True,69383.88,True,5350779,Trading,False,6.8277,7.5012,34,Yes
F0192,28,Male,Kano,Secondary,Married,2,Crop,4.9,1,False,True,True,56,True,True,46150.42,True,0,Trading,True,6.5872,5.395,45,Yes
F0193,22,Female,Benue,Secondary,Married,1,Mixed,1.8,6,True,True,True,55,True,True,85782.18,True,3850209,Trading,False,7.7143,6.6329,47,Yes
F0194,29,Female,Kaduna,Secondary,Single,1,Mixed,3.6,6,False,False,False,59,True,True,85727.48,True,5826555,Trading,True,9.1183,5.876,38,Yes
F0195,25,Male,Kano,Secondary,Married,1,Mixed,1.7,2,False,True,True,48,False,False,0.0,False,1511478,Trading,True,8.1501,7.9758,21,No
F0196,30,Male,Benue,Primary,Married,3,Crop,3.6,5,True,False,True,89,True,True,32756.95,True,3722886,Trading,True,7.0582,5.5702,41,Yes
F0197,21,Female,Kaduna,Secondary,Single,0,Livestock,4.2,7,True,False,True,47,False,True,33359.7,True,3931884,Trading,True,6.3328,4.467,41,Yes
F0198,32,Female,Kano,Tertiary,Single,2,Livestock,3.7,3,False,False,True,38,True,True,0.0,False,2262213,Trading,False,7.6374,7.4771,22,No
F0199,18,Male,Kaduna,Secondary,Married,1,Crop,3.5,9,True,False,False,52,False,True,0.0,False,1676880,Trading,False,9.7983,7.3468,18,No
F0200,26,Female,Benue,Secondary,Single,0,Mixed,3.9,5,True,True,False,40,True,True,25712.56,True,3371112,Trading,False,7.0535,4.0493,36,Yes
F0201,19,Female,Kano,Secondary,Single,0,Crop,3.9,4,True,False,True,48,False,True,28031.58,True,2606850,Remittances,False,8.9931,6.9703,27,No
F0202,26,Male,Oyo,Tertiary,Married,2,Crop,4.7,6,False,False,True,71,True,True,62183.96,True,5053293,Trading,True,6.5105,6.7712,42,Yes
F0203,30,Male,Kaduna,Primary,Married,0,Livestock,3.5,3,True,False,True,64,True,False,0.0,False,2003085,Trading,False,6.4122,4.1372,24,No
F0204,24,Female,Kano,Secondary,Single,0,Livestock,1.8,8,False,True,True,95,True,True,48466.75,True,4223187,Trading,False,7.8811,5.8458,35,Yes
F0205,22,Male,Benue,Primary,Married,2,Mixed,4.1,6,False,True,True,77,True,True,0.0,False,3288141,Trading,True,8.9985,3.6794,26,No
F0206,19,Male,Enugu,Secondary,Single,0,Mixed,4.8,7,True,False,True,44,False,False,0.0,False,1630152,Remittances,False,8.2329,4.624,11,No
F0207,21,Female,Kano,Primary,Married,3,Mixed,4.0,3,False,True,True,65,False,True,78665.4,True,3293892,Trading,False,8.9161,7.6391,27,No
F0208,25,Male,Benue,Primary,Married,3,Crop,3.9,9,True,False,True,61,True,True,34322.4,True,4088502,Trading,False,8.4651,7.6807,38,Yes
F0209,31,Female,Kano,Tertiary,Married,1,Crop,4.0,4,False,False,True,34,False,True,51919.32,True,3990096,Trading,True,7.3641,3.9386,41,Yes
F0210,35,Female,Oyo,Tertiary,Married,2,Crop,3.6,6,False,False,False,56,True,True,0.0,False,2576538,Remittances,False,8.5424,4.5186,17,No
F0211,32,Male,Kaduna,Secondary,Single,1,Crop,4.0,1,False,True,True,44,True,False,0.0,False,4025790,Trading,False,7.5313,5.9456,22,No
F0212,30,Male,Kaduna,Secondary,Single,3,Crop,2.9,4,True,False,True,66,True,True,51624.12,True,4788837,Trading,True,6.097,6.1251,53,Yes
F0213,28,Male,Kano,Secondary,Married,2,Crop,4.3,8,False,False,False,27,False,False,0.0,False,3221748,Trading,True,6.4932,5.4322,23,No
F0214,30,Female,Kano,Secondary,Married,0,Crop,3.5,2,True,False,True,42,False,False,0.0,False,1881369,Trading,True,7.9784,5.4497,22,No
F0215,35,Female,Oyo,Primary,Single,0,Crop,4.7,1,True,True,True,69,True,True,51186.87,True,5716629,Trading,True,8.0526,4.2121,46,Yes
F0216,25,Female,Oyo,Primary,Married,1,Crop,3.2,1,True,False,True,74,False,True,86421.9,True,3507075,Trading,True,6.5449,6.152,33,Yes
F0217,28,Male,Benue,Tertiary,Married,1,Mixed,2.7,4,True,False,True,51,False,False,0.0,False,1683702,Trading,False,9.4048,6.4046,20,No
F0218,18,Male,Enugu,Secondary,Single,0,Crop,2.1,5,False,True,True,45,False,True,46150.42,False,0,Trading,False,8.4289,5.0787,20,No
F0219,24,Female,Enugu,Secondary,Single,0,Crop,2.9,4,False,False,True,43,True,True,77505.52,True,3632886,Trading,False,9.7257,4.6122,29,Yes
F0220,31,Male,Oyo,Tertiary,Single,2,Crop,2.2,1,False,False,True,28,False,False,0.0,False,2907459,Trading,True,7.2406,5.2567,20,No
F0221,27,Male,Kaduna,Tertiary,Single,0,Mixed,3.3,7,False,False,True,15,False,True,19731.1,True,6590943,Trading,True,8.4764,3.7185,36,Yes
F0222,20,Male,Benue,Secondary,Single,0,Livestock,1.6,6,False,False,False,62,True,True,21515.49,True,6322383,Remittances,True,8.8968,7.5402,43,Yes
F0223,19,Female,Benue,Primary,Single,0,Crop,4.2,6,False,True,True,62,True,False,0.0,False,2503071,Trading,True,7.6563,4.1637,33,No
F0224,19,Male,Benue,Secondary,Single,0,Livestock,2.0,6,False,True,True,33,False,False,0.0,False,2394801,Trading,True,8.8192,7.5254,26,No
F0225,31,Female,Kaduna,Tertiary,Single,1,Crop,1.3,6,False,False,True,23,True,True,76736.55,True,6071274,Trading,True,9.1098,4.9154,44,Yes
F0226,18,Female,Kaduna,Primary,Single,0,Crop,1.5,3,True,False,False,81,True,True,79917.43,True,3996252,Trading,False,7.0169,7.3104,29,Yes
F0227,25,Female,Benue,Primary,Single,0,Mixed,2.3,9,False,False,True,46,False,True,0.0,False,4137930,Remittances,False,7.5976,6.225,11,No
F0228,30,Male,Kaduna,Primary,Married,3,Crop,4.8,4,True,True,True,68,True,False,0.0,False,3221730,Trading,True,7.7929,6.0051,37,Yes
F0229,19,Female,Oyo,Tertiary,Married,3,Livestock,2.8,7,False,False,True,35,False,True,40928.26,True,4110624,Trading,True,7.0216,6.0676,41,Yes
F0230,24,Male,Enugu,Tertiary,Single,0,Mixed,2.8,6,True,True,True,42,True,True,55455.2,True,5152590,Trading,False,9.6458,3.8086,42,Yes
F0231,34,Female,Benue,Primary,Single,2,Crop,4.8,9,True,False,True,37,True,True,0.0,False,3259521,Trading,False,6.4149,7.1795,19,No
F0232,32,Female,Enugu,Tertiary,Married,4,Livestock,2.2,1,True,True,True,89,True,True,15591.32,True,5173641,Trading,False,9.5269,6.1978,51,Yes
F0233,22,Female,Kaduna,Tertiary,Single,0,Livestock,4.0,8,True,False,True,43,False,True,21390.59,True,3893562,Trading,False,7.7818,6.5704,38,Yes
F0234,33,Female,Benue,Tertiary,Married,1,Crop,1.0,2,True,True,True,60,True,True,65124.06,True,5458203,Trading,False,9.6215,5.0474,44,Yes
F0235,29,Male,Oyo,Secondary,Single,0,Livestock,1.1,2,True,False,True,58,True,True,30793.25,True,5866488,Trading,False,9.4012,5.1704,43,Yes
F0236,25,Female,Kano,Tertiary,Married,1,Crop,2.8,6,False,True,False,38,False,True,52505.29,True,5229774,Trading,False,7.2869,3.3751,31,No
F0237,23,Male,Oyo,Primary,Married,0,Crop,1.7,4,True,True,True,46,False,False,0.0,False,900000,Remittances,True,7.3009,7.6169,19,No
F0238,32,Male,Oyo,Secondary,Married,1,Crop,2.4,4,True,True,False,81,True,False,0.0,False,1129752,Trading,True,7.163,6.0739,39,No
F0239,22,Female,Kano,Secondary,Single,0,Livestock,4.4,9,True,False,True,72,True,True,33898.98,True,5967117,Trading,False,7.9008,7.7256,48,Yes
F0240,27,Male,Kaduna,Primary,Married,1,Livestock,2.5,4,True,False,True,52,False,True,75757.32,True,4663899,Trading,False,8.921,5.5624,23,Yes
F0241,26,Male,Kano,Secondary,Married,2,Crop,1.9,8,False,False,True,90,True,True,26938.0,True,3561498,Trading,True,9.8174,4.2368,37,Yes
F0242,35,Female,Benue,Secondary,Married,1,Livestock,1.3,2,True,False,False,54,True,True,16430.62,True,4429089,Trading,False,6.5334,3.665,34,Yes
F0243,35,Male,Oyo,Primary,Married,1,Livestock,1.5,9,False,True,True,64,True,False,0.0,False,1831113,Trading,True,9.7984,4.6454,28,No
F0244,25,Male,Kaduna,Secondary,Married,1,Livestock,2.5,5,False,True,True,61,True,True,0.0,False,2477349,Trading,False,7.9456,4.1238,21,No
F0245,29,Female,Kaduna,Secondary,Single,1,Livestock,2.0,4,False,True,True,59,True,True,26438.65,True,6492897,Trading,True,8.8396,3.2393,43,Yes
F0246,18,Male,Kaduna,Secondary,Single,0,Crop,1.9,9,True,False,True,73,True,True,46150.42,False,0,Trading,True,7.2038,6.7446,37,Yes
F0247,27,Female,Kaduna,Tertiary,Married,3,Crop,3.9,6,True,True,True,54,False,True,73654.11,True,5430924,Trading,True,8.6858,4.2622,49,Yes
F0248,28,Female,Enugu,Secondary,Single,0,Crop,1.7,6,True,False,True,56,False,True,42074.42,True,2255391,Trading,True,9.7955,6.1773,29,Yes
F0249,26,Female,Enugu,Secondary,Married,1,Livestock,1.1,9,True,False,True,54,True,True,15388.72,True,3690108,Remittances,False,9.1866,3.2188,38,Yes
F0250,34,Male,Kano,Secondary,Married,5,Crop,4.4,7,False,False,False,43,False,True,74075.77,True,4076811,Trading,False,6.4179,5.2465,23,No
F0251,29,Male,Kaduna,Secondary,Married,4,Crop,4.3,2,True,False,True,60,True,True,43175.86,True,3560067,Trading,False,8.3409,4.4044,32,Yes
F0252,21,Male,Oyo,Tertiary,Single,0,Crop,3.2,6,False,False,True,51,True,True,14993.55,True,4591404,Trading,False,6.3196,7.2774,39,Yes
F0253,32,Male,Enugu,Primary,Single,0,Livestock,3.6,6,True,True,True,41,True,True,93648.32,True,4154238,Trading,True,7.7344,7.0345,37,Yes
F0254,35,Female,Enugu,Secondary,Single,1,Crop,2.3,4,True,False,True,34,False,True,46150.42,True,0,Trading,False,7.4861,4.0444,24,No
F0255,28,Male,Enugu,Primary,Married,1,Mixed,4.8,2,True,False,False,87,True,True,0.0,False,3613869,Trading,False,6.8937,3.4042,22,No
F0256,21,Female,Enugu,Secondary,Married,1,Crop,4.0,2,True,False,True,73,True,False,0.0,False,0,Remittances,True,8.8868,3.7025,35,Yes
F0257,21,Female,Kaduna,Secondary,Single,0,Crop,2.2,8,False,True,True,39,True,True,46150.42,False,0,Trading,False,8.4586,7.2461,16,No
F0258,24,Female,Oyo,Secondary,Single,0,Livestock,1.6,3,True,True,False,68,True,True,0.0,False,2651112,Trading,False,9.9745,3.4605,34,No
F0259,27,Male,Enugu,Primary,Married,1,Crop,3.7,1,True,True,True,40,False,True,23444.61,True,3247317,Trading,False,6.0619,4.3646,29,Yes
F0260,29,Male,Oyo,Secondary,Single,0,Mixed,2.0,8,False,True,True,23,False,True,54132.22,True,5074371,Trading,True,9.07,6.7472,34,Yes
F0261,19,Female,Kaduna,Primary,Single,0,Livestock,1.4,6,False,True,True,67,True,True,29926.89,True,3108654,Trading,True,6.8979,5.7602,37,Yes
F0262,19,Female,Oyo,Primary,Single,0,Crop,1.5,3,True,True,True,66,False,True,0.0,False,2009277,Trading,True,9.0777,3.5262,29,No
F0263,31,Female,Kano,Secondary,Married,1,Livestock,5.0,4,True,True,False,81,True,True,0.0,False,2416788,Trading,False,8.1293,4.4615,28,No
F0264,29,Male,Benue,Secondary,Married,2,Crop,4.7,5,True,False,True,64,True,True,68162.73,True,4090347,Trading,False,8.5664,6.2178,45,Yes
F0265,27,Male,Enugu,Secondary,Married,5,Crop,1.5,5,False,True,True,59,False,True,0.0,False,1389582,Trading,False,6.0892,6.0475,15,No
F0266,35,Male,Benue,Secondary,Married,2,Crop,2.0,3,False,True,True,50,False,True,46150.42,True,0,Trading,True,6.3439,7.2167,30,Yes
F0267,26,Male,Oyo,Secondary,Married,4,Crop,3.5,7,True,False,False,66,True,True,0.0,False,2531583,Trading,False,8.7428,6.7221,28,No
F0268,32,Female,Kano,Tertiary,Married,3,Crop,3.0,2,True,True,True,47,True,True,77980.5,True,4917906,Remittances,False,9.1066,4.1417,45,Yes
F0269,35,Female,Oyo,Primary,Single,2,Crop,2.6,7,False,True,True,41,False,True,0.0,False,1871190,Trading,True,8.5459,4.9694,12,No
F0270,22,Male,Oyo,Secondary,Married,4,Crop,3.7,6,True,False,True,38,False,True,46150.42,True,0,Trading,False,7.8975,4.7557,28,No
F0271,18,Male,Oyo,Secondary,Single,0,Mixed,2.1,3,False,False,True,39,False,False,0.0,False,1990251,Trading,False,8.6968,4.0223,19,No
F0272,33,Male,Oyo,Tertiary,Single,1,Crop,2.1,3,False,True,True,67,True,True,72480.41,True,3731652,Trading,False,6.8892,3.2671,43,Yes
F0273,35,Male,Kano,Secondary,Married,1,Crop,2.8,1,True,True,True,47,False,True,20476.03,True,3123072,Trading,False,8.5805,4.4118,38,Yes
F0274,25,Male,Kano,Primary,Single,0,Crop,4.8,8,False,False,True,66,False,True,0.0,False,2138769,Trading,False,8.4116,5.8954,12,No
F0275,35,Female,Enugu,Secondary,Married,2,Crop,4.4,8,True,False,False,50,False,True,54413.98,True,3824388,Trading,True,9.3699,5.9832,36,Yes
F0276,32,Male,Enugu,Secondary,Married,1,Livestock,2.7,6,False,False,True,71,False,True,60211.07,True,3539403,Trading,True,6.8759,5.8888,39,Yes
F0277,35,Female,Enugu,Primary,Married,4,Crop,4.0,2,True,False,True,54,True,True,38199.14,True,4818429,Trading,True,9.9234,4.7813,37,Yes
F0278,32,Female,Oyo,Secondary,Married,1,Crop,2.8,8,True,True,False,76,False,True,47907.22,True,3741345,Trading,False,6.7675,5.9055,32,Yes
F0279,24,Male,Oyo,Primary,Married,2,Livestock,2.2,3,False,True,False,67,True,True,57707.96,True,4335480,Trading,True,6.4008,6.3686,32,Yes
F0280,35,Male,Kaduna,Secondary,Married,0,Livestock,4.5,2,True,False,True,68,True,True,20539.65,True,4541148,Trading,False,8.5323,5.771,33,Yes
F0281,26,Male,Benue,Secondary,Married,4,Mixed,1.4,4,True,True,True,70,False,True,22834.0,True,3674682,Trading,True,7.5698,4.3966,46,Yes
F0282,28,Female,Benue,Tertiary,Single,0,Crop,5.0,4,True,False,True,80,True,True,61757.77,True,4866498,Trading,True,7.0522,3.355,53,Yes
F0283,35,Male,Oyo,Secondary,Married,4,Livestock,3.2,3,True,True,False,67,True,True,37751.96,True,4571262,Trading,False,7.3637,5.7177,46,Yes
F0284,28,Male,Enugu,Tertiary,Married,0,Mixed,2.4,4,True,True,False,46,True,True,0.0,False,1143423,Trading,False,8.7434,3.0894,31,No
F0285,27,Female,Benue,Primary,Married,2,Livestock,3.4,8,True,True,True,71,True,False,0.0,False,2001681,Trading,True,7.6956,5.5461,29,No
F0286,30,Female,Kaduna,Tertiary,Married,2,Livestock,4.4,5,True,True,True,54,False,True,40365.35,True,3767040,Trading,True,6.186,3.5548,47,Yes
F0287,24,Female,Oyo,Primary,Single,0,Mixed,1.5,2,True,True,True,19,False,False,0.0,False,3851109,Trading,False,8.8604,6.1978,20,No
F0288,30,Female,Kaduna,Secondary,Married,1,Mixed,4.0,2,True,False,True,75,True,True,93040.82,True,5461200,Trading,True,6.2191,6.5165,52,Yes
F0289,27,Male,Kaduna,Secondary,Single,0,Crop,1.9,7,True,True,False,77,True,True,46150.42,True,0,Trading,True,6.2608,3.2496,51,Yes
F0290,33,Female,Enugu,Primary,Married,1,Crop,1.3,8,False,True,True,13,False,True,65234.1,True,4323141,Trading,True,7.6026,7.9309,29,Yes
F0291,35,Male,Kaduna,Secondary,Married,0,Crop,3.3,2,False,True,True,84,True,True,46150.42,True,0,Trading,False,7.5228,5.6925,39,Yes
F0292,21,Female,Kaduna,Tertiary,Married,0,Livestock,1.1,1,False,False,False,64,True,False,0.0,False,2104533,Trading,True,7.2383,6.0844,23,No
F0293,26,Male,Benue,Primary,Married,5,Livestock,1.7,5,False,False,True,68,True,True,40137.13,True,3874005,Trading,False,9.6055,3.4494,29,Yes
F0294,19,Male,Benue,Primary,Married,3,Livestock,1.3,1,True,False,True,51,True,True,72060.8,True,4128192,Trading,True,7.611,3.3798,31,Yes
F0295,35,Male,Kano,Primary,Married,2,Crop,4.0,1,True,False,True,58,False,True,37609.55,True,6991533,Trading,True,8.8343,6.1172,32,Yes
F0296,18,Female,Oyo,Secondary,Single,0,Mixed,1.2,5,True,True,True,55,True,False,0.0,False,900000,Trading,True,7.7173,6.7724,38,Yes
F0297,28,Male,Oyo,Tertiary,Married,1,Crop,2.7,3,True,True,True,67,True,True,11994.36,True,4523985,Trading,True,6.958,4.1061,57,Yes
F0298,29,Male,Kano,Tertiary,Married,3,Livestock,3.9,9,True,False,True,82,True,True,69377.05,True,4629798,Trading,True,9.3851,6.351,52,Yes
F0299,25,Male,Kano,Secondary,Married,0,Crop,1.5,3,True,False,True,88,True,False,0.0,False,0,Remittances,False,6.7757,3.8084,35,No
F0300,21,Male,Benue,Primary,Married,2,Livestock,2.7,7,True,False,True,76,True,True,31801.21,True,3802122,Trading,False,6.7961,6.9348,36,Yes
F0301,27,Female,Kaduna,Tertiary,Married,1,Mixed,3.7,8,False,True,False,56,False,True,93223.81,True,4101129,Remittances,True,8.1276,7.7707,34,Yes
F0302,18,Male,Enugu,Tertiary,Single,0,Mixed,4.8,8,True,True,True,86,True,False,0.0,False,2526102,Trading,False,7.8176,5.3708,36,No
F0303,26,Female,Benue,Primary,Single,0,Crop,1.0,9,True,True,True,44,False,True,60434.19,True,3887811,Trading,False,6.2226,3.6197,28,Yes
F0304,28,Female,Kano,Secondary,Single,0,Livestock,2.7,7,False,False,True,54,True,True,30476.35,True,4829949,Trading,True,9.4263,6.6093,41,Yes
F0305,23,Male,Kano,Primary,Married,2,Crop,4.9,1,True,False,True,78,True,True,56620.21,True,3115197,Trading,False,8.7443,5.2,35,Yes
F0306,29,Female,Oyo,Primary,Married,2,Crop,4.4,4,True,True,True,74,True,False,0.0,False,2546730,Trading,False,9.9735,3.6579,28,No
F0307,19,Female,Oyo,Tertiary,Single,0,Crop,1.5,1,True,False,True,41,False,True,0.0,False,2263527,Trading,False,7.7753,4.2305,24,No
F0308,19,Female,Kaduna,Secondary,Single,0,Mixed,2.9,9,False,True,True,61,True,True,0.0,False,3310416,Trading,True,8.3571,4.3784,40,Yes
F0309,24,Male,Kano,Tertiary,Married,1,Livestock,1.3,8,False,True,False,56,True,True,50405.99,True,4156533,Remittances,False,7.3165,7.4296,37,Yes
F0310,29,Male,Oyo,Tertiary,Single,3,Livestock,1.1,6,True,False,True,67,False,True,78131.07,True,2826306,Trading,False,8.1742,4.1913,39,Yes
F0311,20,Female,Oyo,Primary,Single,0,Crop,4.9,9,True,True,True,82,True,True,57086.48,True,4354146,Trading,False,8.039,5.0179,43,Yes
F0312,20,Female,Oyo,Secondary,Single,0,Livestock,4.7,2,False,True,True,44,True,True,67326.19,True,4827267,Remittances,True,7.6717,4.2295,48,Yes
F0313,34,Male,Kaduna,Secondary,Married,3,Crop,1.8,2,False,True,True,64,True,True,49646.96,True,4391604,Trading,False,8.5368,6.8627,45,Yes
F0314,34,Female,Enugu,Primary,Married,1,Livestock,2.6,2,False,False,True,26,False,False,0.0,False,1124910,Trading,False,7.7505,7.8411,7,No
F0315,31,Male,Benue,Tertiary,Married,2,Crop,2.8,1,False,True,False,71,True,True,34242.12,True,4088781,Remittances,False,7.854,6.067,44,Yes
F0316,27,Male,Kaduna,Primary,Single,0,Livestock,1.4,2,False,True,True,60,True,True,24061.97,True,3776913,Remittances,False,8.9469,6.451,31,Yes
F0317,32,Female,Enugu,Secondary,Married,2,Livestock,2.6,7,True,True,True,63,True,True,0.0,False,2451285,Trading,True,7.7864,4.3836,27,No
F0318,30,Female,Oyo,Primary,Married,4,Crop,3.1,1,True,True,False,82,True,True,59498.96,True,4837014,Trading,True,8.8565,6.5143,41,Yes
F0319,29,Female,Kano,Secondary,Married,4,Crop,2.2,8,True,True,True,100,True,True,97789.45,True,4615137,Trading,False,9.7353,7.4698,52,Yes
F0320,26,Female,Kano,Secondary,Married,4,Crop,1.0,1,True,True,True,71,True,False,0.0,False,4347585,Trading,True,9.1391,5.4275,43,Yes
F0321,21,Female,Kano,Secondary,Single,0,Crop,5.0,7,True,False,False,41,False,True,18152.68,True,4376034,Trading,True,6.418,4.0471,30,Yes
F0322,18,Female,Benue,Secondary,Married,2,Crop,4.3,1,True,False,True,48,False,True,46150.42,True,0,Trading,True,7.453,6.0532,39,Yes
F0323,19,Male,Oyo,Primary,Married,1,Crop,2.7,7,True,False,True,63,False,False,0.0,False,1326285,Trading,True,7.7098,5.0517,26,No
F0324,35,Male,Oyo,Tertiary,Married,2,Mixed,1.8,6,False,True,True,65,True,True,96282.16,True,5390820,Trading,False,8.4579,6.3984,42,Yes
F0325,19,Female,Benue,Secondary,Single,0,Crop,3.3,7,False,True,True,49,True,True,98707.03,True,4441374,Trading,False,7.3704,3.5279,41,Yes
F0326,22,Male,Oyo,Primary,Married,3,Mixed,4.5,2,False,True,True,51,False,True,15781.17,True,3661173,Trading,False,9.4197,4.2634,25,No
F0327,28,Male,Benue,Primary,Married,4,Livestock,1.2,8,True,True,False,15,False,True,0.0,False,2143818,Trading,False,6.2006,4.983,9,No
